ocel:oid,ocel:type
po_001284_inv_1,invoice
po_001284_inv_2,invoice
po_001285,purchase_order
po_001285_item_1,item
po_001285_gr_1,goods_receipt
po_001285_inv_1,invoice
po_001286,purchase_order
po_001286_item_1,item
po_001286_gr_1,goods_receipt
po_001286_gr_2,goods_receipt
po_001286_inv_1,invoice
po_001287,purchase_order
po_001287_item_1,item
po_001287_item_2,item
po_001287_item_3,item
po_001287_gr_1,goods_receipt
po_001287_inv_1,invoice
po_001288,purchase_order
po_001288_item_1,item
po_001288_item_2,item
po_001288_item_3,item
po_001288_item_4,item
po_001288_gr_1,goods_receipt
po_001288_inv_1,invoice
po_001289,purchase_order
po_001289_item_1,item
po_001289_item_2,item
po_001289_item_3,item
po_001289_item_4,item
po_001289_item_5,item
po_001289_gr_1,goods_receipt
po_001289_gr_2,goods_receipt
po_001289_inv_1,invoice
po_001290,purchase_order
po_001290_item_1,item
po_001290_gr_1,goods_receipt
po_001290_inv_1,invoice
po_001291,purchase_order
po_001291_item_1,item
po_001291_item_2,item
po_001291_item_3,item
po_001291_gr_1,goods_receipt
po_001291_inv_1,invoice
po_001292,purchase_order
po_001292_item_1,item
po_001292_item_2,item
po_001292_gr_1,goods_receipt
po_001292_gr_2,goods_receipt
po_001292_inv_1,invoice
po_001293,purchase_order
po_001293_item_1,item
po_001293_item_2,item
po_001293_item_3,item
po_001293_item_4,item
po_001293_gr_1,goods_receipt
po_001293_gr_2,goods_receipt
po_001293_inv_1,invoice
po_001294,purchase_order
po_001294_item_1,item
po_001294_item_2,item
po_001294_item_3,item
po_001294_item_4,item
po_001294_gr_1,goods_receipt
po_001294_inv_1,invoice
po_001294_inv_2,invoice
po_001295,purchase_order
po_001295_item_1,item
po_001295_item_2,item
po_001295_item_3,item
po_001295_item_4,item
po_001295_gr_1,goods_receipt
po_001295_inv_1,invoice
po_001295_inv_2,invoice
po_001296,purchase_order
po_001296_item_1,item
po_001296_item_2,item
po_001296_item_3,item
po_001296_gr_1,goods_receipt
po_001296_gr_2,goods_receipt
po_001296_inv_1,invoice
po_001296_inv_2,invoice
po_001297,purchase_order
po_001297_item_1,item
po_001297_item_2,item
po_001297_item_3,item
po_001297_item_4,item
po_001297_item_5,item
po_001297_gr_1,goods_receipt
po_001297_inv_1,invoice
po_001298,purchase_order
po_001298_item_1,item
po_001298_item_2,item
po_001298_gr_1,goods_receipt
po_001298_inv_1,invoice
po_001299,purchase_order
po_001299_item_1,item
po_001299_item_2,item
po_001299_item_3,item
po_001299_gr_1,goods_receipt
po_001299_inv_1,invoice
po_001299_inv_2,invoice
po_001300,purchase_order
po_001300_item_1,item
po_001300_item_2,item
po_001300_item_3,item
po_001300_item_4,item
po_001300_item_5,item
po_001300_gr_1,goods_receipt
po_001300_inv_1,invoice
po_001301,purchase_order
po_001301_item_1,item
po_001301_item_2,item
po_001301_item_3,item
po_001301_item_4,item
po_001301_item_5,item
po_001301_gr_1,goods_receipt
po_001301_inv_1,invoice
po_001302,purchase_order
po_001302_item_1,item
po_001302_item_2,item
po_001302_item_3,item
po_001302_gr_1,goods_receipt
po_001302_inv_1,invoice
po_001302_inv_2,invoice
po_001303,purchase_order
po_001303_item_1,item
po_001303_item_2,item
po_001303_gr_1,goods_receipt
po_001303_inv_1,invoice
po_001304,purchase_order
po_001304_item_1,item
po_001304_gr_1,goods_receipt
po_001304_inv_1,invoice
po_001305,purchase_order
po_001305_item_1,item
po_001305_gr_1,goods_receipt
po_001305_gr_2,goods_receipt
po_001305_inv_1,invoice
po_001306,purchase_order
po_001306_item_1,item
po_001306_item_2,item
po_001306_gr_1,goods_receipt
po_001306_gr_2,goods_receipt
po_001306_inv_1,invoice
po_001307,purchase_order
po_001307_item_1,item
po_001307_gr_1,goods_receipt
po_001307_inv_1,invoice
po_001307_inv_2,invoice
po_001308,purchase_order
po_001308_item_1,item
po_001308_item_2,item
po_001308_item_3,item
po_001308_gr_1,goods_receipt
po_001308_inv_1,invoice
po_001309,purchase_order
po_001309_item_1,item
po_001309_item_2,item
po_001309_item_3,item
po_001309_item_4,item
po_001309_gr_1,goods_receipt
po_001309_inv_1,invoice
po_001310,purchase_order
po_001310_item_1,item
po_001310_item_2,item
po_001310_item_3,item
po_001310_gr_1,goods_receipt
po_001310_gr_2,goods_receipt
po_001310_inv_1,invoice
po_001311,purchase_order
po_001311_item_1,item
po_001311_item_2,item
po_001311_item_3,item
po_001311_item_4,item
po_001311_item_5,item
po_001311_gr_1,goods_receipt
po_001311_inv_1,invoice
po_001311_inv_2,invoice
po_001312,purchase_order
po_001312_item_1,item
po_001312_item_2,item
po_001312_gr_1,goods_receipt
po_001312_inv_1,invoice
po_001313,purchase_order
po_001313_item_1,item
po_001313_item_2,item
po_001313_item_3,item
po_001313_item_4,item
po_001313_gr_1,goods_receipt
po_001313_inv_1,invoice
po_001314,purchase_order
po_001314_item_1,item
po_001314_item_2,item
po_001314_item_3,item
po_001314_item_4,item
po_001314_item_5,item
po_001314_gr_1,goods_receipt
po_001314_gr_2,goods_receipt
po_001314_inv_1,invoice
po_001315,purchase_order
po_001315_item_1,item
po_001315_item_2,item
po_001315_item_3,item
po_001315_item_4,item
po_001315_gr_1,goods_receipt
po_001315_gr_2,goods_receipt
po_001315_inv_1,invoice
po_001316,purchase_order
po_001316_item_1,item
po_001316_gr_1,goods_receipt
po_001316_inv_1,invoice
po_001317,purchase_order
po_001317_item_1,item
po_001317_item_2,item
po_001317_item_3,item
po_001317_item_4,item
po_001317_gr_1,goods_receipt
po_001317_gr_2,goods_receipt
po_001317_inv_1,invoice
po_001317_inv_2,invoice
po_001318,purchase_order
po_001318_item_1,item
po_001318_item_2,item
po_001318_gr_1,goods_receipt
po_001318_gr_2,goods_receipt
po_001318_inv_1,invoice
po_001319,purchase_order
po_001319_item_1,item
po_001319_item_2,item
po_001319_gr_1,goods_receipt
po_001319_gr_2,goods_receipt
po_001319_inv_1,invoice
po_001319_inv_2,invoice
po_001320,purchase_order
po_001320_item_1,item
po_001320_item_2,item
po_001320_gr_1,goods_receipt
po_001320_inv_1,invoice
po_001321,purchase_order
po_001321_item_1,item
po_001321_gr_1,goods_receipt
po_001321_inv_1,invoice
po_001322,purchase_order
po_001322_item_1,item
po_001322_item_2,item
po_001322_gr_1,goods_receipt
po_001322_inv_1,invoice
po_001323,purchase_order
po_001323_item_1,item
po_001323_item_2,item
po_001323_item_3,item
po_001323_item_4,item
po_001323_gr_1,goods_receipt
po_001323_gr_2,goods_receipt
po_001323_inv_1,invoice
po_001324,purchase_order
po_001324_item_1,item
po_001324_item_2,item
po_001324_item_3,item
po_001324_item_4,item
po_001324_gr_1,goods_receipt
po_001324_inv_1,invoice
po_001325,purchase_order
po_001325_item_1,item
po_001325_item_2,item
po_001325_gr_1,goods_receipt
po_001325_inv_1,invoice
po_001326,purchase_order
po_001326_item_1,item
po_001326_item_2,item
po_001326_item_3,item
po_001326_gr_1,goods_receipt
po_001326_gr_2,goods_receipt
po_001326_inv_1,invoice
po_001327,purchase_order
po_001327_item_1,item
po_001327_item_2,item
po_001327_item_3,item
po_001327_item_4,item
po_001327_gr_1,goods_receipt
po_001327_inv_1,invoice
po_001328,purchase_order
po_001328_item_1,item
po_001328_gr_1,goods_receipt
po_001328_inv_1,invoice
po_001329,purchase_order
po_001329_item_1,item
po_001329_item_2,item
po_001329_item_3,item
po_001329_item_4,item
po_001329_gr_1,goods_receipt
po_001329_inv_1,invoice
po_001330,purchase_order
po_001330_item_1,item
po_001330_item_2,item
po_001330_item_3,item
po_001330_item_4,item
po_001330_gr_1,goods_receipt
po_001330_inv_1,invoice
po_001331,purchase_order
po_001331_item_1,item
po_001331_item_2,item
po_001331_item_3,item
po_001331_item_4,item
po_001331_item_5,item
po_001331_gr_1,goods_receipt
po_001331_inv_1,invoice
po_001332,purchase_order
po_001332_item_1,item
po_001332_item_2,item
po_001332_item_3,item
po_001332_item_4,item
po_001332_gr_1,goods_receipt
po_001332_inv_1,invoice
po_001333,purchase_order
po_001333_item_1,item
po_001333_item_2,item
po_001333_item_3,item
po_001333_gr_1,goods_receipt
po_001333_inv_1,invoice
po_001334,purchase_order
po_001334_item_1,item
po_001334_gr_1,goods_receipt
po_001334_inv_1,invoice
po_001335,purchase_order
po_001335_item_1,item
po_001335_item_2,item
po_001335_item_3,item
po_001335_item_4,item
po_001335_gr_1,goods_receipt
po_001335_inv_1,invoice
po_001336,purchase_order
po_001336_item_1,item
po_001336_item_2,item
po_001336_item_3,item
po_001336_gr_1,goods_receipt
po_001336_inv_1,invoice
po_001337,purchase_order
po_001337_item_1,item
po_001337_gr_1,goods_receipt
po_001337_inv_1,invoice
po_001338,purchase_order
po_001338_item_1,item
po_001338_item_2,item
po_001338_item_3,item
po_001338_item_4,item
po_001338_item_5,item
po_001338_gr_1,goods_receipt
po_001338_inv_1,invoice
po_001339,purchase_order
po_001339_item_1,item
po_001339_item_2,item
po_001339_item_3,item
po_001339_item_4,item
po_001339_gr_1,goods_receipt
po_001339_inv_1,invoice
po_001340,purchase_order
po_001340_item_1,item
po_001340_item_2,item
po_001340_item_3,item
po_001340_gr_1,goods_receipt
po_001340_gr_2,goods_receipt
po_001340_inv_1,invoice
po_001340_inv_2,invoice
po_001341,purchase_order
po_001341_item_1,item
po_001341_gr_1,goods_receipt
po_001341_inv_1,invoice
po_001342,purchase_order
po_001342_item_1,item
po_001342_item_2,item
po_001342_item_3,item
po_001342_item_4,item
po_001342_item_5,item
po_001342_gr_1,goods_receipt
po_001342_inv_1,invoice
po_001343,purchase_order
po_001343_item_1,item
po_001343_item_2,item
po_001343_item_3,item
po_001343_item_4,item
po_001343_item_5,item
po_001343_gr_1,goods_receipt
po_001343_gr_2,goods_receipt
po_001343_inv_1,invoice
po_001344,purchase_order
po_001344_item_1,item
po_001344_gr_1,goods_receipt
po_001344_inv_1,invoice
po_001345,purchase_order
po_001345_item_1,item
po_001345_item_2,item
po_001345_gr_1,goods_receipt
po_001345_inv_1,invoice
po_001346,purchase_order
po_001346_item_1,item
po_001346_item_2,item
po_001346_item_3,item
po_001346_item_4,item
po_001346_item_5,item
po_001346_gr_1,goods_receipt
po_001346_inv_1,invoice
po_001347,purchase_order
po_001347_item_1,item
po_001347_gr_1,goods_receipt
po_001347_inv_1,invoice
po_001348,purchase_order
po_001348_item_1,item
po_001348_gr_1,goods_receipt
po_001348_inv_1,invoice
po_001349,purchase_order
po_001349_item_1,item
po_001349_item_2,item
po_001349_item_3,item
po_001349_item_4,item
po_001349_gr_1,goods_receipt
po_001349_inv_1,invoice
po_001349_inv_2,invoice
po_001350,purchase_order
po_001350_item_1,item
po_001350_item_2,item
po_001350_gr_1,goods_receipt
po_001350_inv_1,invoice
po_001351,purchase_order
po_001351_item_1,item
po_001351_item_2,item
po_001351_gr_1,goods_receipt
po_001351_gr_2,goods_receipt
po_001351_inv_1,invoice
po_001352,purchase_order
po_001352_item_1,item
po_001352_item_2,item
po_001352_item_3,item
po_001352_item_4,item
po_001352_item_5,item
po_001352_gr_1,goods_receipt
po_001352_inv_1,invoice
po_001353,purchase_order
po_001353_item_1,item
po_001353_gr_1,goods_receipt
po_001353_inv_1,invoice
po_001354,purchase_order
po_001354_item_1,item
po_001354_item_2,item
po_001354_item_3,item
po_001354_item_4,item
po_001354_gr_1,goods_receipt
po_001354_inv_1,invoice
po_001355,purchase_order
po_001355_item_1,item
po_001355_gr_1,goods_receipt
po_001355_inv_1,invoice
po_001356,purchase_order
po_001356_item_1,item
po_001356_item_2,item
po_001356_item_3,item
po_001356_item_4,item
po_001356_gr_1,goods_receipt
po_001356_inv_1,invoice
po_001357,purchase_order
po_001357_item_1,item
po_001357_item_2,item
po_001357_item_3,item
po_001357_item_4,item
po_001357_gr_1,goods_receipt
po_001357_gr_2,goods_receipt
po_001357_inv_1,invoice
po_001357_inv_2,invoice
po_001358,purchase_order
po_001358_item_1,item
po_001358_item_2,item
po_001358_gr_1,goods_receipt
po_001358_inv_1,invoice
po_001359,purchase_order
po_001359_item_1,item
po_001359_gr_1,goods_receipt
po_001359_inv_1,invoice
po_001360,purchase_order
po_001360_item_1,item
po_001360_gr_1,goods_receipt
po_001360_inv_1,invoice
po_001361,purchase_order
po_001361_item_1,item
po_001361_item_2,item
po_001361_item_3,item
po_001361_item_4,item
po_001361_item_5,item
po_001361_gr_1,goods_receipt
po_001361_inv_1,invoice
po_001362,purchase_order
po_001362_item_1,item
po_001362_item_2,item
po_001362_item_3,item
po_001362_item_4,item
po_001362_gr_1,goods_receipt
po_001362_inv_1,invoice
po_001363,purchase_order
po_001363_item_1,item
po_001363_item_2,item
po_001363_item_3,item
po_001363_item_4,item
po_001363_item_5,item
po_001363_gr_1,goods_receipt
po_001363_inv_1,invoice
po_001363_inv_2,invoice
po_001364,purchase_order
po_001364_item_1,item
po_001364_gr_1,goods_receipt
po_001364_inv_1,invoice
po_001365,purchase_order
po_001365_item_1,item
po_001365_gr_1,goods_receipt
po_001365_inv_1,invoice
po_001366,purchase_order
po_001366_item_1,item
po_001366_item_2,item
po_001366_gr_1,goods_receipt
po_001366_inv_1,invoice
po_001367,purchase_order
po_001367_item_1,item
po_001367_gr_1,goods_receipt
po_001367_inv_1,invoice
po_001368,purchase_order
po_001368_item_1,item
po_001368_item_2,item
po_001368_gr_1,goods_receipt
po_001368_inv_1,invoice
po_001369,purchase_order
po_001369_item_1,item
po_001369_gr_1,goods_receipt
po_001369_gr_2,goods_receipt
po_001369_inv_1,invoice
po_001370,purchase_order
po_001370_item_1,item
po_001370_item_2,item
po_001370_item_3,item
po_001370_item_4,item
po_001370_item_5,item
po_001370_gr_1,goods_receipt
po_001370_inv_1,invoice
po_001371,purchase_order
po_001371_item_1,item
po_001371_item_2,item
po_001371_item_3,item
po_001371_item_4,item
po_001371_gr_1,goods_receipt
po_001371_inv_1,invoice
po_001372,purchase_order
po_001372_item_1,item
po_001372_gr_1,goods_receipt
po_001372_inv_1,invoice
po_001373,purchase_order
po_001373_item_1,item
po_001373_item_2,item
po_001373_item_3,item
po_001373_item_4,item
po_001373_gr_1,goods_receipt
po_001373_gr_2,goods_receipt
po_001373_inv_1,invoice
po_001373_inv_2,invoice
po_001374,purchase_order
po_001374_item_1,item
po_001374_item_2,item
po_001374_item_3,item
po_001374_item_4,item
po_001374_gr_1,goods_receipt
po_001374_inv_1,invoice
po_001375,purchase_order
po_001375_item_1,item
po_001375_gr_1,goods_receipt
po_001375_inv_1,invoice
po_001375_inv_2,invoice
po_001376,purchase_order
po_001376_item_1,item
po_001376_item_2,item
po_001376_item_3,item
po_001376_item_4,item
po_001376_item_5,item
po_001376_gr_1,goods_receipt
po_001376_gr_2,goods_receipt
po_001376_inv_1,invoice
po_001377,purchase_order
po_001377_item_1,item
po_001377_item_2,item
po_001377_item_3,item
po_001377_gr_1,goods_receipt
po_001377_inv_1,invoice
po_001378,purchase_order
po_001378_item_1,item
po_001378_item_2,item
po_001378_item_3,item
po_001378_item_4,item
po_001378_item_5,item
po_001378_gr_1,goods_receipt
po_001378_inv_1,invoice
po_001379,purchase_order
po_001379_item_1,item
po_001379_item_2,item
po_001379_gr_1,goods_receipt
po_001379_inv_1,invoice
po_001380,purchase_order
po_001380_item_1,item
po_001380_item_2,item
po_001380_item_3,item
po_001380_item_4,item
po_001380_gr_1,goods_receipt
po_001380_inv_1,invoice
po_001380_inv_2,invoice
po_001381,purchase_order
po_001381_item_1,item
po_001381_gr_1,goods_receipt
po_001381_inv_1,invoice
po_001382,purchase_order
po_001382_item_1,item
po_001382_item_2,item
po_001382_item_3,item
po_001382_gr_1,goods_receipt
po_001382_inv_1,invoice
po_001383,purchase_order
po_001383_item_1,item
po_001383_item_2,item
po_001383_item_3,item
po_001383_item_4,item
po_001383_item_5,item
po_001383_gr_1,goods_receipt
po_001383_inv_1,invoice
po_001384,purchase_order
po_001384_item_1,item
po_001384_item_2,item
po_001384_item_3,item
po_001384_item_4,item
po_001384_gr_1,goods_receipt
po_001384_inv_1,invoice
po_001385,purchase_order
po_001385_item_1,item
po_001385_item_2,item
po_001385_gr_1,goods_receipt
po_001385_gr_2,goods_receipt
po_001385_inv_1,invoice
po_001385_inv_2,invoice
po_001386,purchase_order
po_001386_item_1,item
po_001386_item_2,item
po_001386_item_3,item
po_001386_gr_1,goods_receipt
po_001386_inv_1,invoice
po_001387,purchase_order
po_001387_item_1,item
po_001387_item_2,item
po_001387_gr_1,goods_receipt
po_001387_gr_2,goods_receipt
po_001387_inv_1,invoice
po_001388,purchase_order
po_001388_item_1,item
po_001388_item_2,item
po_001388_item_3,item
po_001388_gr_1,goods_receipt
po_001388_gr_2,goods_receipt
po_001388_inv_1,invoice
po_001389,purchase_order
po_001389_item_1,item
po_001389_gr_1,goods_receipt
po_001389_inv_1,invoice
po_001389_inv_2,invoice
po_001390,purchase_order
po_001390_item_1,item
po_001390_item_2,item
po_001390_gr_1,goods_receipt
po_001390_inv_1,invoice
po_001390_inv_2,invoice
po_001391,purchase_order
po_001391_item_1,item
po_001391_gr_1,goods_receipt
po_001391_inv_1,invoice
po_001392,purchase_order
po_001392_item_1,item
po_001392_item_2,item
po_001392_gr_1,goods_receipt
po_001392_inv_1,invoice
po_001392_inv_2,invoice
po_001393,purchase_order
po_001393_item_1,item
po_001393_gr_1,goods_receipt
po_001393_inv_1,invoice
po_001394,purchase_order
po_001394_item_1,item
po_001394_item_2,item
po_001394_item_3,item
po_001394_item_4,item
po_001394_item_5,item
po_001394_gr_1,goods_receipt
po_001394_inv_1,invoice
po_001395,purchase_order
po_001395_item_1,item
po_001395_item_2,item
po_001395_item_3,item
po_001395_item_4,item
po_001395_item_5,item
po_001395_gr_1,goods_receipt
po_001395_inv_1,invoice
po_001396,purchase_order
po_001396_item_1,item
po_001396_item_2,item
po_001396_gr_1,goods_receipt
po_001396_gr_2,goods_receipt
po_001396_inv_1,invoice
po_001396_inv_2,invoice
po_001397,purchase_order
po_001397_item_1,item
po_001397_item_2,item
po_001397_gr_1,goods_receipt
po_001397_inv_1,invoice
po_001398,purchase_order
po_001398_item_1,item
po_001398_item_2,item
po_001398_item_3,item
po_001398_item_4,item
po_001398_gr_1,goods_receipt
po_001398_gr_2,goods_receipt
po_001398_inv_1,invoice
po_001399,purchase_order
po_001399_item_1,item
po_001399_item_2,item
po_001399_item_3,item
po_001399_gr_1,goods_receipt
po_001399_gr_2,goods_receipt
po_001399_inv_1,invoice
po_001400,purchase_order
po_001400_item_1,item
po_001400_item_2,item
po_001400_item_3,item
po_001400_gr_1,goods_receipt
po_001400_inv_1,invoice
po_001401,purchase_order
po_001401_item_1,item
po_001401_item_2,item
po_001401_item_3,item
po_001401_item_4,item
po_001401_item_5,item
po_001401_gr_1,goods_receipt
po_001401_inv_1,invoice
po_001402,purchase_order
po_001402_item_1,item
po_001402_item_2,item
po_001402_item_3,item
po_001402_item_4,item
po_001402_gr_1,goods_receipt
po_001402_inv_1,invoice
po_001403,purchase_order
po_001403_item_1,item
po_001403_item_2,item
po_001403_item_3,item
po_001403_gr_1,goods_receipt
po_001403_inv_1,invoice
po_001404,purchase_order
po_001404_item_1,item
po_001404_item_2,item
po_001404_item_3,item
po_001404_gr_1,goods_receipt
po_001404_inv_1,invoice
po_001405,purchase_order
