ocel:eid,ocel:activity,ocel:timestamp,execution_mode
e_000012490,Receive Goods,2026-01-05 16:42:00,automated
e_000012491,Record Goods Receipt,2026-01-05 19:42:00,manual
e_000012492,Receive Invoice,2026-01-12 19:42:00,automated
e_000012493,Match Invoice,2026-01-13 04:42:00,ai_assisted
e_000012494,Approve Invoice,2026-01-13 20:42:00,ai_assisted
e_000012495,Pay Invoice,2026-01-19 20:42:00,ai_assisted
e_000012496,Receive Invoice,2026-01-20 20:42:00,ai_assisted
e_000012497,Match Invoice,2026-01-21 07:42:00,human_in_loop
e_000012498,Approve Invoice,2026-01-22 07:42:00,manual
e_000012499,Pay Invoice,2026-01-24 07:42:00,human_in_loop
e_000012500,Create Purchase Order,2026-01-03 02:57:00,automated
e_000012501,Approve Purchase Order,2026-01-03 06:57:00,manual
e_000012502,Send Purchase Order,2026-01-03 10:57:00,automated
e_000012503,Receive Goods,2026-01-08 10:57:00,automated
e_000012504,Record Goods Receipt,2026-01-08 14:57:00,manual
e_000012505,Receive Invoice,2026-01-13 14:57:00,manual
e_000012506,Match Invoice,2026-01-16 14:57:00,ai_assisted
e_000012507,Resolve Invoice Mismatch,2026-01-17 03:57:00,ai_assisted
e_000012508,Match Invoice,2026-01-17 13:57:00,manual
e_000012509,Approve Invoice,2026-01-18 03:57:00,manual
e_000012510,Pay Invoice,2026-01-20 03:57:00,automated
e_000012511,Create Purchase Order,2026-01-03 17:52:00,automated
e_000012512,Approve Purchase Order,2026-01-03 18:52:00,automated
e_000012513,Send Purchase Order,2026-01-03 22:52:00,automated
e_000012514,Receive Goods,2026-01-06 22:52:00,automated
e_000012515,Record Goods Receipt,2026-01-07 08:52:00,human_in_loop
e_000012516,Receive Invoice,2026-01-09 08:52:00,automated
e_000012517,Match Invoice,2026-01-10 06:52:00,human_in_loop
e_000012518,Approve Invoice,2026-01-11 05:52:00,manual
e_000012519,Pay Invoice,2026-01-20 05:52:00,automated
e_000012520,Create Purchase Order,2026-01-02 02:18:00,manual
e_000012521,Approve Purchase Order,2026-01-02 10:18:00,manual
e_000012522,Send Purchase Order,2026-01-02 12:18:00,automated
e_000012523,Receive Goods,2026-01-03 12:18:00,manual
e_000012524,Record Goods Receipt,2026-01-03 16:18:00,automated
e_000012525,Receive Invoice,2026-01-10 16:18:00,automated
e_000012526,Match Invoice,2026-01-10 20:18:00,manual
e_000012527,Approve Invoice,2026-01-11 19:18:00,automated
e_000012528,Pay Invoice,2026-01-21 19:18:00,automated
e_000012529,Create Purchase Order,2026-01-02 23:30:00,automated
e_000012530,Approve Purchase Order,2026-01-09 06:30:00,manual
e_000012531,Send Purchase Order,2026-01-09 08:30:00,automated
e_000012532,Receive Goods,2026-01-13 08:30:00,human_in_loop
e_000012533,Record Goods Receipt,2026-01-13 15:30:00,automated
e_000012534,Receive Invoice,2026-01-20 15:30:00,automated
e_000012535,Match Invoice,2026-01-21 00:30:00,automated
e_000012536,Approve Invoice,2026-01-21 12:30:00,manual
e_000012537,Pay Invoice,2026-01-25 12:30:00,automated
e_000012538,Receive Invoice,2026-01-26 12:30:00,automated
e_000012539,Match Invoice,2026-01-26 19:30:00,ai_assisted
e_000012540,Approve Invoice,2026-01-27 13:30:00,manual
e_000012541,Pay Invoice,2026-02-03 13:30:00,automated
e_000012542,Create Purchase Order,2026-01-02 21:26:00,manual
e_000012543,Approve Purchase Order,2026-01-03 01:26:00,manual
e_000012544,Send Purchase Order,2026-01-03 05:26:00,automated
e_000012545,Receive Goods,2026-01-05 05:26:00,manual
e_000012546,Record Goods Receipt,2026-01-05 15:26:00,automated
e_000012547,Receive Invoice,2026-01-10 15:26:00,manual
e_000012548,Match Invoice,2026-01-10 19:26:00,ai_assisted
e_000012549,Approve Invoice,2026-01-11 18:26:00,manual
e_000012550,Pay Invoice,2026-01-14 18:26:00,automated
e_000012551,Create Purchase Order,2026-01-05 01:29:00,manual
e_000012552,Approve Purchase Order,2026-01-09 09:29:00,manual
e_000012553,Send Purchase Order,2026-01-09 14:29:00,automated
e_000012554,Receive Goods,2026-01-12 14:29:00,automated
e_000012555,Record Goods Receipt,2026-01-13 00:29:00,automated
e_000012556,Receive Goods,2026-01-17 00:29:00,manual
e_000012557,Record Goods Receipt,2026-01-17 06:29:00,manual
e_000012558,Receive Invoice,2026-01-22 06:29:00,automated
e_000012559,Match Invoice,2026-01-22 21:29:00,manual
e_000012560,Approve Invoice,2026-01-23 01:29:00,manual
e_000012561,Pay Invoice,2026-01-24 01:29:00,automated
e_000012562,Create Purchase Order,2026-01-03 10:37:00,automated
e_000012563,Approve Purchase Order,2026-01-03 16:37:00,manual
e_000012564,Send Purchase Order,2026-01-03 18:37:00,automated
e_000012565,Receive Goods,2026-01-06 18:37:00,automated
e_000012566,Record Goods Receipt,2026-01-07 00:37:00,manual
e_000012567,Receive Invoice,2026-01-12 00:37:00,automated
e_000012568,Match Invoice,2026-01-12 23:37:00,ai_assisted
e_000012569,Approve Invoice,2026-01-13 04:37:00,human_in_loop
e_000012570,Pay Invoice,2026-01-15 04:37:00,manual
e_000012571,Create Purchase Order,2026-01-03 08:32:00,automated
e_000012572,Approve Purchase Order,2026-01-03 09:32:00,human_in_loop
e_000012573,Send Purchase Order,2026-01-03 12:32:00,automated
e_000012574,Receive Goods,2026-01-06 12:32:00,manual
e_000012575,Record Goods Receipt,2026-01-06 16:32:00,manual
e_000012576,Receive Invoice,2026-01-08 16:32:00,manual
e_000012577,Match Invoice,2026-01-09 02:32:00,manual
e_000012578,Approve Invoice,2026-01-10 02:32:00,manual
e_000012579,Pay Invoice,2026-01-19 02:32:00,automated
e_000012580,Create Purchase Order,2026-01-04 10:24:00,manual
e_000012581,Approve Purchase Order,2026-01-04 12:24:00,manual
e_000012582,Send Purchase Order,2026-01-04 17:24:00,automated
e_000012583,Receive Goods,2026-01-09 17:24:00,automated
e_000012584,Record Goods Receipt,2026-01-09 23:24:00,human_in_loop
e_000012585,Receive Goods,2026-01-12 23:24:00,automated
e_000012586,Record Goods Receipt,2026-01-13 05:24:00,ai_assisted
e_000012587,Receive Invoice,2026-01-20 05:24:00,manual
e_000012588,Match Invoice,2026-01-20 12:24:00,manual
e_000012589,Approve Invoice,2026-01-21 00:24:00,human_in_loop
e_000012590,Pay Invoice,2026-01-28 00:24:00,manual
e_000012591,Receive Invoice,2026-02-04 00:24:00,automated
e_000012592,Match Invoice,2026-02-04 08:24:00,manual
e_000012593,Approve Invoice,2026-02-04 19:24:00,manual
e_000012594,Pay Invoice,2026-02-08 19:24:00,manual
e_000012595,Create Purchase Order,2026-01-03 05:38:00,automated
e_000012596,Approve Purchase Order,2026-01-03 10:38:00,manual
e_000012597,Send Purchase Order,2026-01-03 11:38:00,manual
e_000012598,Receive Goods,2026-01-08 11:38:00,manual
e_000012599,Record Goods Receipt,2026-01-08 12:38:00,manual
e_000012600,Receive Goods,2026-01-12 12:38:00,manual
e_000012601,Record Goods Receipt,2026-01-12 18:38:00,automated
e_000012602,Receive Invoice,2026-01-18 18:38:00,manual
e_000012603,Match Invoice,2026-01-18 21:38:00,manual
e_000012604,Approve Invoice,2026-01-19 15:38:00,manual
e_000012605,Pay Invoice,2026-01-21 15:38:00,automated
e_000012606,Receive Invoice,2026-01-22 15:38:00,automated
e_000012607,Match Invoice,2026-01-23 07:38:00,manual
e_000012608,Approve Invoice,2026-01-24 01:38:00,manual
e_000012609,Pay Invoice,2026-01-31 01:38:00,manual
e_000012610,Create Purchase Order,2026-01-04 01:17:00,automated
e_000012611,Approve Purchase Order,2026-01-04 02:17:00,manual
e_000012612,Send Purchase Order,2026-01-04 04:17:00,human_in_loop
e_000012613,Receive Goods,2026-01-07 04:17:00,manual
e_000012614,Record Goods Receipt,2026-01-07 09:17:00,automated
e_000012615,Receive Goods,2026-01-10 09:17:00,manual
e_000012616,Record Goods Receipt,2026-01-10 13:17:00,manual
e_000012617,Receive Invoice,2026-01-12 13:17:00,manual
e_000012618,Match Invoice,2026-01-13 04:17:00,manual
e_000012619,Approve Invoice,2026-01-13 07:17:00,automated
e_000012620,Pay Invoice,2026-01-18 07:17:00,automated
e_000012621,Create Purchase Order,2026-01-04 13:59:00,manual
e_000012622,Approve Purchase Order,2026-01-04 14:59:00,automated
e_000012623,Send Purchase Order,2026-01-04 16:59:00,automated
e_000012624,Receive Goods,2026-01-06 16:59:00,automated
e_000012625,Record Goods Receipt,2026-01-07 02:59:00,human_in_loop
e_000012626,Receive Goods,2026-01-11 02:59:00,automated
e_000012627,Record Goods Receipt,2026-01-11 10:59:00,manual
e_000012628,Receive Invoice,2026-01-12 10:59:00,automated
e_000012629,Match Invoice,2026-01-12 14:59:00,ai_assisted
e_000012630,Resolve Invoice Mismatch,2026-01-14 08:59:00,ai_assisted
e_000012631,Match Invoice,2026-01-15 03:59:00,human_in_loop
e_000012632,Approve Invoice,2026-01-15 22:59:00,manual
e_000012633,Pay Invoice,2026-01-24 22:59:00,ai_assisted
e_000012634,Create Purchase Order,2026-01-01 18:26:00,manual
e_000012635,Approve Purchase Order,2026-01-07 22:26:00,manual
e_000012636,Send Purchase Order,2026-01-08 03:26:00,human_in_loop
e_000012637,Receive Goods,2026-01-10 03:26:00,automated
e_000012638,Record Goods Receipt,2026-01-10 06:26:00,manual
e_000012639,Receive Invoice,2026-01-15 06:26:00,automated
e_000012640,Match Invoice,2026-01-15 09:26:00,manual
e_000012641,Approve Invoice,2026-01-15 14:26:00,manual
e_000012642,Pay Invoice,2026-01-21 14:26:00,manual
e_000012643,Create Purchase Order,2026-01-01 23:29:00,automated
e_000012644,Approve Purchase Order,2026-01-02 00:29:00,manual
e_000012645,Send Purchase Order,2026-01-02 05:29:00,automated
e_000012646,Receive Goods,2026-01-05 05:29:00,automated
e_000012647,Record Goods Receipt,2026-01-05 06:29:00,manual
e_000012648,Receive Invoice,2026-01-11 06:29:00,automated
e_000012649,Match Invoice,2026-01-11 19:29:00,ai_assisted
e_000012650,Approve Invoice,2026-01-12 07:29:00,manual
e_000012651,Pay Invoice,2026-01-22 07:29:00,manual
e_000012652,Create Purchase Order,2026-01-02 22:04:00,automated
e_000012653,Approve Purchase Order,2026-01-03 02:04:00,automated
e_000012654,Send Purchase Order,2026-01-03 07:04:00,manual
e_000012655,Receive Goods,2026-01-04 07:04:00,automated
e_000012656,Record Goods Receipt,2026-01-04 13:04:00,manual
e_000012657,Receive Invoice,2026-01-08 13:04:00,manual
e_000012658,Match Invoice,2026-01-17 01:04:00,ai_assisted
e_000012659,Approve Invoice,2026-01-17 03:04:00,manual
e_000012660,Pay Invoice,2026-01-18 03:04:00,automated
e_000012661,Create Purchase Order,2026-01-05 00:35:00,manual
e_000012662,Approve Purchase Order,2026-01-08 06:35:00,manual
e_000012663,Send Purchase Order,2026-01-08 09:35:00,manual
e_000012664,Receive Goods,2026-01-09 09:35:00,manual
e_000012665,Record Goods Receipt,2026-01-09 18:35:00,automated
e_000012666,Receive Invoice,2026-01-15 18:35:00,automated
e_000012667,Match Invoice,2026-01-16 10:35:00,ai_assisted
e_000012668,Approve Invoice,2026-01-17 04:35:00,ai_assisted
e_000012669,Pay Invoice,2026-01-26 04:35:00,human_in_loop
e_000012670,Create Purchase Order,2026-01-01 12:16:00,automated
e_000012671,Approve Purchase Order,2026-01-01 20:16:00,automated
e_000012672,Send Purchase Order,2026-01-02 02:16:00,automated
e_000012673,Receive Goods,2026-01-05 02:16:00,manual
e_000012674,Record Goods Receipt,2026-01-05 12:16:00,manual
e_000012675,Receive Invoice,2026-01-12 12:16:00,human_in_loop
e_000012676,Match Invoice,2026-01-12 17:16:00,ai_assisted
e_000012677,Approve Invoice,2026-01-13 04:16:00,manual
e_000012678,Pay Invoice,2026-01-21 04:16:00,automated
e_000012679,Receive Invoice,2026-01-25 04:16:00,automated
e_000012680,Match Invoice,2026-01-25 06:16:00,ai_assisted
e_000012681,Approve Invoice,2026-01-25 16:16:00,manual
e_000012682,Pay Invoice,2026-01-26 16:16:00,human_in_loop
e_000012683,Create Purchase Order,2026-01-02 23:54:00,manual
e_000012684,Approve Purchase Order,2026-01-03 07:54:00,manual
e_000012685,Send Purchase Order,2026-01-03 10:54:00,automated
e_000012686,Receive Goods,2026-01-07 10:54:00,manual
e_000012687,Record Goods Receipt,2026-01-07 12:54:00,automated
e_000012688,Receive Invoice,2026-01-08 12:54:00,automated
e_000012689,Match Invoice,2026-01-11 04:54:00,manual
e_000012690,Resolve Invoice Mismatch,2026-01-11 18:54:00,manual
e_000012691,Match Invoice,2026-01-11 21:54:00,ai_assisted
e_000012692,Approve Invoice,2026-01-12 20:54:00,manual
e_000012693,Pay Invoice,2026-01-13 20:54:00,automated
e_000012694,Create Purchase Order,2026-01-02 19:00:00,automated
e_000012695,Approve Purchase Order,2026-01-02 20:00:00,automated
e_000012696,Send Purchase Order,2026-01-03 02:00:00,automated
e_000012697,Receive Goods,2026-01-06 02:00:00,automated
e_000012698,Record Goods Receipt,2026-01-06 06:00:00,manual
e_000012699,Receive Invoice,2026-01-07 06:00:00,automated
e_000012700,Match Invoice,2026-01-07 22:00:00,automated
e_000012701,Approve Invoice,2026-01-08 16:00:00,human_in_loop
e_000012702,Pay Invoice,2026-01-18 16:00:00,manual
e_000012703,Create Purchase Order,2026-01-02 10:09:00,manual
e_000012704,Approve Purchase Order,2026-01-02 17:09:00,automated
e_000012705,Send Purchase Order,2026-01-02 20:09:00,manual
e_000012706,Receive Goods,2026-01-04 20:09:00,manual
e_000012707,Record Goods Receipt,2026-01-05 01:09:00,human_in_loop
e_000012708,Receive Invoice,2026-01-11 01:09:00,automated
e_000012709,Match Invoice,2026-01-14 14:09:00,automated
e_000012710,Approve Invoice,2026-01-14 19:09:00,manual
e_000012711,Pay Invoice,2026-01-20 19:09:00,automated
e_000012712,Create Purchase Order,2026-01-03 12:03:00,automated
e_000012713,Approve Purchase Order,2026-01-03 20:03:00,manual
e_000012714,Send Purchase Order,2026-01-04 02:03:00,manual
e_000012715,Receive Goods,2026-01-08 02:03:00,manual
e_000012716,Record Goods Receipt,2026-01-08 04:03:00,ai_assisted
e_000012717,Receive Invoice,2026-01-14 04:03:00,manual
e_000012718,Match Invoice,2026-01-14 09:03:00,manual
e_000012719,Approve Invoice,2026-01-14 21:03:00,manual
e_000012720,Pay Invoice,2026-01-16 21:03:00,manual
e_000012721,Create Purchase Order,2026-01-01 12:30:00,automated
e_000012722,Request Purchase Order Change,2026-01-01 15:30:00,manual
e_000012723,Update Purchase Order,2026-01-02 03:30:00,manual
e_000012724,Approve Purchase Order,2026-01-02 06:30:00,manual
e_000012725,Send Purchase Order,2026-01-02 10:30:00,automated
e_000012726,Receive Goods,2026-01-06 10:30:00,automated
e_000012727,Record Goods Receipt,2026-01-06 14:30:00,automated
e_000012728,Receive Goods,2026-01-09 14:30:00,automated
e_000012729,Record Goods Receipt,2026-01-09 23:30:00,manual
e_000012730,Receive Invoice,2026-01-11 23:30:00,manual
e_000012731,Match Invoice,2026-01-12 14:30:00,manual
e_000012732,Resolve Invoice Mismatch,2026-01-13 20:30:00,manual
e_000012733,Match Invoice,2026-01-14 19:30:00,manual
e_000012734,Approve Invoice,2026-01-15 16:30:00,manual
e_000012735,Pay Invoice,2026-01-25 16:30:00,manual
e_000012736,Create Purchase Order,2026-01-03 03:14:00,automated
e_000012737,Approve Purchase Order,2026-01-03 06:14:00,manual
e_000012738,Send Purchase Order,2026-01-03 08:14:00,automated
e_000012739,Receive Goods,2026-01-08 08:14:00,manual
e_000012740,Record Goods Receipt,2026-01-08 17:14:00,manual
e_000012741,Receive Invoice,2026-01-15 17:14:00,automated
e_000012742,Match Invoice,2026-01-16 16:14:00,manual
e_000012743,Approve Invoice,2026-01-16 19:14:00,manual
e_000012744,Pay Invoice,2026-01-20 19:14:00,manual
e_000012745,Create Purchase Order,2026-01-04 21:49:00,manual
e_000012746,Approve Purchase Order,2026-01-05 00:49:00,manual
e_000012747,Send Purchase Order,2026-01-05 01:49:00,manual
e_000012748,Receive Goods,2026-01-09 01:49:00,manual
e_000012749,Record Goods Receipt,2026-01-09 09:49:00,automated
e_000012750,Receive Invoice,2026-01-14 09:49:00,manual
e_000012751,Match Invoice,2026-01-15 08:49:00,ai_assisted
e_000012752,Approve Invoice,2026-01-16 06:49:00,automated
e_000012753,Pay Invoice,2026-01-20 06:49:00,automated
e_000012754,Create Purchase Order,2026-01-02 21:20:00,automated
e_000012755,Approve Purchase Order,2026-01-03 02:20:00,automated
e_000012756,Send Purchase Order,2026-01-03 04:20:00,manual
e_000012757,Receive Goods,2026-01-07 04:20:00,manual
e_000012758,Record Goods Receipt,2026-01-07 05:20:00,manual
e_000012759,Receive Invoice,2026-01-08 05:20:00,automated
e_000012760,Match Invoice,2026-01-09 00:20:00,ai_assisted
e_000012761,Approve Invoice,2026-01-09 06:20:00,manual
e_000012762,Pay Invoice,2026-01-18 06:20:00,automated
e_000012763,Receive Invoice,2026-01-24 06:20:00,automated
e_000012764,Match Invoice,2026-01-24 19:20:00,ai_assisted
e_000012765,Approve Invoice,2026-01-25 03:20:00,manual
e_000012766,Pay Invoice,2026-02-04 03:20:00,manual
e_000012767,Create Purchase Order,2026-01-02 18:42:00,manual
e_000012768,Approve Purchase Order,2026-01-06 21:42:00,manual
e_000012769,Send Purchase Order,2026-01-07 00:42:00,automated
e_000012770,Receive Goods,2026-01-12 00:42:00,manual
e_000012771,Record Goods Receipt,2026-01-12 02:42:00,automated
e_000012772,Receive Invoice,2026-01-13 02:42:00,automated
e_000012773,Match Invoice,2026-01-18 23:42:00,manual
e_000012774,Approve Invoice,2026-01-19 21:42:00,automated
e_000012775,Pay Invoice,2026-01-27 21:42:00,manual
e_000012776,Create Purchase Order,2026-01-02 00:58:00,automated
e_000012777,Approve Purchase Order,2026-01-02 01:58:00,manual
e_000012778,Send Purchase Order,2026-01-02 04:58:00,manual
e_000012779,Receive Goods,2026-01-04 04:58:00,automated
e_000012780,Record Goods Receipt,2026-01-04 14:58:00,manual
e_000012781,Receive Invoice,2026-01-10 14:58:00,automated
e_000012782,Match Invoice,2026-01-11 08:58:00,human_in_loop
e_000012783,Approve Invoice,2026-01-11 18:58:00,human_in_loop
e_000012784,Pay Invoice,2026-01-14 18:58:00,automated
e_000012785,Create Purchase Order,2026-01-03 16:32:00,automated
e_000012786,Approve Purchase Order,2026-01-03 22:32:00,human_in_loop
e_000012787,Send Purchase Order,2026-01-04 01:32:00,automated
e_000012788,Receive Goods,2026-01-07 01:32:00,automated
e_000012789,Record Goods Receipt,2026-01-07 07:32:00,automated
e_000012790,Receive Goods,2026-01-12 07:32:00,ai_assisted
e_000012791,Record Goods Receipt,2026-01-12 10:32:00,manual
e_000012792,Receive Invoice,2026-01-14 10:32:00,automated
e_000012793,Match Invoice,2026-01-15 03:32:00,ai_assisted
e_000012794,Approve Invoice,2026-01-15 14:32:00,manual
e_000012795,Pay Invoice,2026-01-18 14:32:00,automated
e_000012796,Create Purchase Order,2026-01-02 12:29:00,automated
e_000012797,Approve Purchase Order,2026-01-02 15:29:00,manual
e_000012798,Send Purchase Order,2026-01-02 16:29:00,automated
e_000012799,Receive Goods,2026-01-05 16:29:00,automated
e_000012800,Record Goods Receipt,2026-01-05 21:29:00,human_in_loop
e_000012801,Receive Invoice,2026-01-08 21:29:00,automated
e_000012802,Match Invoice,2026-01-16 11:29:00,ai_assisted
e_000012803,Resolve Invoice Mismatch,2026-01-16 21:29:00,manual
e_000012804,Match Invoice,2026-01-17 16:29:00,manual
e_000012805,Approve Invoice,2026-01-18 10:29:00,manual
e_000012806,Pay Invoice,2026-01-20 10:29:00,human_in_loop
e_000012807,Create Purchase Order,2026-01-05 00:43:00,manual
e_000012808,Approve Purchase Order,2026-01-05 06:43:00,manual
e_000012809,Send Purchase Order,2026-01-05 08:43:00,automated
e_000012810,Receive Goods,2026-01-10 08:43:00,human_in_loop
