ocel:eid,ocel:oid,ocel:type,ocel:qualifier
e_000012482,supplier_010,supplier,reference
e_000012482,cc_015,cost_center,reference
e_000012483,po_001166,purchase_order,primary
e_000012483,cc_015,cost_center,reference
e_000012484,po_001166,purchase_order,primary
e_000012484,supplier_010,supplier,reference
e_000012485,po_001166,purchase_order,reference
e_000012485,po_001166_gr_1,goods_receipt,primary
e_000012485,po_001166_item_1,item,item
e_000012485,po_001166_item_2,item,item
e_000012485,po_001166_item_3,item,item
e_000012486,po_001166,purchase_order,reference
e_000012486,po_001166_gr_1,goods_receipt,primary
e_000012487,po_001166,purchase_order,reference
e_000012487,po_001166_inv_1,invoice,primary
e_000012487,supplier_010,supplier,reference
e_000012488,po_001166,purchase_order,reference
e_000012488,po_001166_inv_1,invoice,primary
e_000012489,po_001166,purchase_order,reference
e_000012489,po_001166_inv_1,invoice,primary
e_000012490,po_001166,purchase_order,reference
e_000012490,po_001166_inv_1,invoice,primary
e_000012491,po_001167,purchase_order,primary
e_000012491,supplier_022,supplier,reference
e_000012491,cc_002,cost_center,reference
e_000012492,po_001167,purchase_order,primary
e_000012492,cc_002,cost_center,reference
e_000012493,po_001167,purchase_order,primary
e_000012493,supplier_022,supplier,reference
e_000012494,po_001167,purchase_order,reference
e_000012494,po_001167_gr_1,goods_receipt,primary
e_000012494,po_001167_item_1,item,item
e_000012494,po_001167_item_2,item,item
e_000012494,po_001167_item_3,item,item
e_000012494,po_001167_item_4,item,item
e_000012494,po_001167_item_5,item,item
e_000012495,po_001167,purchase_order,reference
e_000012495,po_001167_gr_1,goods_receipt,primary
e_000012496,po_001167,purchase_order,reference
e_000012496,po_001167_inv_1,invoice,primary
e_000012496,supplier_022,supplier,reference
e_000012497,po_001167,purchase_order,reference
e_000012497,po_001167_inv_1,invoice,primary
e_000012498,po_001167,purchase_order,reference
e_000012498,po_001167_inv_1,invoice,primary
e_000012499,po_001167,purchase_order,reference
e_000012499,po_001167_inv_1,invoice,primary
e_000012500,po_001168,purchase_order,primary
e_000012500,supplier_031,supplier,reference
e_000012500,cc_014,cost_center,reference
e_000012501,po_001168,purchase_order,primary
e_000012501,cc_014,cost_center,reference
e_000012502,po_001168,purchase_order,primary
e_000012502,supplier_031,supplier,reference
e_000012503,po_001168,purchase_order,reference
e_000012503,po_001168_gr_1,goods_receipt,primary
e_000012503,po_001168_item_1,item,item
e_000012504,po_001168,purchase_order,reference
e_000012504,po_001168_gr_1,goods_receipt,primary
e_000012505,po_001168,purchase_order,reference
e_000012505,po_001168_inv_1,invoice,primary
e_000012505,supplier_031,supplier,reference
e_000012506,po_001168,purchase_order,reference
e_000012506,po_001168_inv_1,invoice,primary
e_000012507,po_001168,purchase_order,reference
e_000012507,po_001168_inv_1,invoice,primary
e_000012507,supplier_031,supplier,reference
e_000012508,po_001168,purchase_order,reference
e_000012508,po_001168_inv_1,invoice,primary
e_000012509,po_001168,purchase_order,reference
e_000012509,po_001168_inv_1,invoice,primary
e_000012510,po_001168,purchase_order,reference
e_000012510,po_001168_inv_1,invoice,primary
e_000012511,po_001169,purchase_order,primary
e_000012511,supplier_003,supplier,reference
e_000012511,cc_014,cost_center,reference
e_000012512,po_001169,purchase_order,primary
e_000012512,cc_014,cost_center,reference
e_000012513,po_001169,purchase_order,primary
e_000012513,supplier_003,supplier,reference
e_000012514,po_001169,purchase_order,reference
e_000012514,po_001169_gr_1,goods_receipt,primary
e_000012514,po_001169_item_1,item,item
e_000012514,po_001169_item_2,item,item
e_000012515,po_001169,purchase_order,reference
e_000012515,po_001169_gr_1,goods_receipt,primary
e_000012516,po_001169,purchase_order,reference
e_000012516,po_001169_gr_2,goods_receipt,primary
e_000012516,po_001169_item_1,item,item
e_000012516,po_001169_item_2,item,item
e_000012516,po_001169_item_3,item,item
e_000012516,po_001169_item_4,item,item
e_000012517,po_001169,purchase_order,reference
e_000012517,po_001169_gr_2,goods_receipt,primary
e_000012518,po_001169,purchase_order,reference
e_000012518,po_001169_inv_1,invoice,primary
e_000012518,supplier_003,supplier,reference
e_000012519,po_001169,purchase_order,reference
e_000012519,po_001169_inv_1,invoice,primary
e_000012520,po_001169,purchase_order,reference
e_000012520,po_001169_inv_1,invoice,primary
e_000012521,po_001169,purchase_order,reference
e_000012521,po_001169_inv_1,invoice,primary
e_000012522,po_001170,purchase_order,primary
e_000012522,supplier_014,supplier,reference
e_000012522,cc_005,cost_center,reference
e_000012523,po_001170,purchase_order,primary
e_000012523,cc_005,cost_center,reference
e_000012524,po_001170,purchase_order,primary
e_000012524,supplier_014,supplier,reference
e_000012525,po_001170,purchase_order,reference
e_000012525,po_001170_gr_1,goods_receipt,primary
e_000012525,po_001170_item_1,item,item
e_000012525,po_001170_item_2,item,item
e_000012525,po_001170_item_3,item,item
e_000012525,po_001170_item_4,item,item
e_000012526,po_001170,purchase_order,reference
e_000012526,po_001170_gr_1,goods_receipt,primary
e_000012527,po_001170,purchase_order,reference
e_000012527,po_001170_inv_1,invoice,primary
e_000012527,supplier_014,supplier,reference
e_000012528,po_001170,purchase_order,reference
e_000012528,po_001170_inv_1,invoice,primary
e_000012529,po_001170,purchase_order,reference
e_000012529,po_001170_inv_1,invoice,primary
e_000012530,po_001170,purchase_order,reference
e_000012530,po_001170_inv_1,invoice,primary
e_000012531,po_001170,purchase_order,reference
e_000012531,po_001170_inv_2,invoice,primary
e_000012531,supplier_014,supplier,reference
e_000012532,po_001170,purchase_order,reference
e_000012532,po_001170_inv_2,invoice,primary
e_000012533,po_001170,purchase_order,reference
e_000012533,po_001170_inv_2,invoice,primary
e_000012534,po_001170,purchase_order,reference
e_000012534,po_001170_inv_2,invoice,primary
e_000012535,po_001171,purchase_order,primary
e_000012535,supplier_015,supplier,reference
e_000012535,cc_012,cost_center,reference
e_000012536,po_001171,purchase_order,primary
e_000012536,cc_012,cost_center,reference
e_000012537,po_001171,purchase_order,primary
e_000012537,supplier_015,supplier,reference
e_000012538,po_001171,purchase_order,reference
e_000012538,po_001171_gr_1,goods_receipt,primary
e_000012538,po_001171_item_1,item,item
e_000012538,po_001171_item_2,item,item
e_000012538,po_001171_item_3,item,item
e_000012538,po_001171_item_4,item,item
e_000012539,po_001171,purchase_order,reference
e_000012539,po_001171_gr_1,goods_receipt,primary
e_000012540,po_001171,purchase_order,reference
e_000012540,po_001171_inv_1,invoice,primary
e_000012540,supplier_015,supplier,reference
e_000012541,po_001171,purchase_order,reference
e_000012541,po_001171_inv_1,invoice,primary
e_000012542,po_001171,purchase_order,reference
e_000012542,po_001171_inv_1,invoice,primary
e_000012543,po_001171,purchase_order,reference
e_000012543,po_001171_inv_1,invoice,primary
e_000012544,po_001172,purchase_order,primary
e_000012544,supplier_012,supplier,reference
e_000012544,cc_005,cost_center,reference
e_000012545,po_001172,purchase_order,primary
e_000012545,cc_005,cost_center,reference
e_000012546,po_001172,purchase_order,primary
e_000012546,supplier_012,supplier,reference
e_000012547,po_001172,purchase_order,reference
e_000012547,po_001172_gr_1,goods_receipt,primary
e_000012547,po_001172_item_1,item,item
e_000012548,po_001172,purchase_order,reference
e_000012548,po_001172_gr_1,goods_receipt,primary
e_000012549,po_001172,purchase_order,reference
e_000012549,po_001172_inv_1,invoice,primary
e_000012549,supplier_012,supplier,reference
e_000012550,po_001172,purchase_order,reference
e_000012550,po_001172_inv_1,invoice,primary
e_000012551,po_001172,purchase_order,reference
e_000012551,po_001172_inv_1,invoice,primary
e_000012552,po_001172,purchase_order,reference
e_000012552,po_001172_inv_1,invoice,primary
e_000012553,po_001173,purchase_order,primary
e_000012553,supplier_006,supplier,reference
e_000012553,cc_001,cost_center,reference
e_000012554,po_001173,purchase_order,primary
e_000012554,cc_001,cost_center,reference
e_000012555,po_001173,purchase_order,primary
e_000012555,supplier_006,supplier,reference
e_000012556,po_001173,purchase_order,reference
e_000012556,po_001173_gr_1,goods_receipt,primary
e_000012556,po_001173_item_1,item,item
e_000012556,po_001173_item_2,item,item
e_000012556,po_001173_item_3,item,item
e_000012557,po_001173,purchase_order,reference
e_000012557,po_001173_gr_1,goods_receipt,primary
e_000012558,po_001173,purchase_order,reference
e_000012558,po_001173_inv_1,invoice,primary
e_000012558,supplier_006,supplier,reference
e_000012559,po_001173,purchase_order,reference
e_000012559,po_001173_inv_1,invoice,primary
e_000012560,po_001173,purchase_order,reference
e_000012560,po_001173_inv_1,invoice,primary
e_000012561,po_001173,purchase_order,reference
e_000012561,po_001173_inv_1,invoice,primary
e_000012562,po_001174,purchase_order,primary
e_000012562,supplier_025,supplier,reference
e_000012562,cc_009,cost_center,reference
e_000012563,po_001174,purchase_order,primary
e_000012563,cc_009,cost_center,reference
e_000012564,po_001174,purchase_order,primary
e_000012564,supplier_025,supplier,reference
e_000012565,po_001174,purchase_order,reference
e_000012565,po_001174_gr_1,goods_receipt,primary
e_000012565,po_001174_item_1,item,item
e_000012565,po_001174_item_2,item,item
e_000012566,po_001174,purchase_order,reference
e_000012566,po_001174_gr_1,goods_receipt,primary
e_000012567,po_001174,purchase_order,reference
e_000012567,po_001174_gr_2,goods_receipt,primary
e_000012567,po_001174_item_1,item,item
e_000012567,po_001174_item_2,item,item
e_000012567,po_001174_item_3,item,item
e_000012567,po_001174_item_4,item,item
e_000012567,po_001174_item_5,item,item
e_000012568,po_001174,purchase_order,reference
e_000012568,po_001174_gr_2,goods_receipt,primary
e_000012569,po_001174,purchase_order,reference
e_000012569,po_001174_inv_1,invoice,primary
e_000012569,supplier_025,supplier,reference
e_000012570,po_001174,purchase_order,reference
e_000012570,po_001174_inv_1,invoice,primary
e_000012571,po_001174,purchase_order,reference
e_000012571,po_001174_inv_1,invoice,primary
e_000012572,po_001174,purchase_order,reference
e_000012572,po_001174_inv_1,invoice,primary
e_000012573,po_001175,purchase_order,primary
e_000012573,supplier_038,supplier,reference
e_000012573,cc_009,cost_center,reference
e_000012574,po_001175,purchase_order,primary
e_000012574,cc_009,cost_center,reference
e_000012575,po_001175,purchase_order,primary
e_000012575,supplier_038,supplier,reference
e_000012576,po_001175,purchase_order,reference
e_000012576,po_001175_gr_1,goods_receipt,primary
e_000012576,po_001175_item_1,item,item
e_000012576,po_001175_item_2,item,item
e_000012577,po_001175,purchase_order,reference
e_000012577,po_001175_gr_1,goods_receipt,primary
e_000012578,po_001175,purchase_order,reference
e_000012578,po_001175_inv_1,invoice,primary
e_000012578,supplier_038,supplier,reference
e_000012579,po_001175,purchase_order,reference
e_000012579,po_001175_inv_1,invoice,primary
e_000012580,po_001175,purchase_order,reference
e_000012580,po_001175_inv_1,invoice,primary
e_000012581,po_001175,purchase_order,reference
e_000012581,po_001175_inv_1,invoice,primary
e_000012582,po_001175,purchase_order,reference
e_000012582,po_001175_inv_2,invoice,primary
e_000012582,supplier_038,supplier,reference
e_000012583,po_001175,purchase_order,reference
e_000012583,po_001175_inv_2,invoice,primary
e_000012584,po_001175,purchase_order,reference
e_000012584,po_001175_inv_2,invoice,primary
e_000012585,po_001175,purchase_order,reference
e_000012585,po_001175_inv_2,invoice,primary
e_000012586,po_001176,purchase_order,primary
e_000012586,supplier_010,supplier,reference
e_000012586,cc_002,cost_center,reference
e_000012587,po_001176,purchase_order,primary
e_000012587,cc_002,cost_center,reference
e_000012588,po_001176,purchase_order,primary
e_000012588,supplier_010,supplier,reference
e_000012589,po_001176,purchase_order,reference
e_000012589,po_001176_gr_1,goods_receipt,primary
e_000012589,po_001176_item_1,item,item
e_000012590,po_001176,purchase_order,reference
e_000012590,po_001176_gr_1,goods_receipt,primary
e_000012591,po_001176,purchase_order,reference
e_000012591,po_001176_inv_1,invoice,primary
e_000012591,supplier_010,supplier,reference
e_000012592,po_001176,purchase_order,reference
e_000012592,po_001176_inv_1,invoice,primary
e_000012593,po_001176,purchase_order,reference
e_000012593,po_001176_inv_1,invoice,primary
e_000012593,supplier_010,supplier,reference
e_000012594,po_001176,purchase_order,reference
e_000012594,po_001176_inv_1,invoice,primary
e_000012595,po_001176,purchase_order,reference
e_000012595,po_001176_inv_1,invoice,primary
e_000012596,po_001176,purchase_order,reference
e_000012596,po_001176_inv_1,invoice,primary
e_000012597,po_001177,purchase_order,primary
e_000012597,supplier_028,supplier,reference
e_000012597,cc_019,cost_center,reference
e_000012598,po_001177,purchase_order,primary
e_000012598,cc_019,cost_center,reference
e_000012599,po_001177,purchase_order,primary
e_000012599,supplier_028,supplier,reference
e_000012600,po_001177,purchase_order,reference
e_000012600,po_001177_gr_1,goods_receipt,primary
e_000012600,po_001177_item_1,item,item
e_000012600,po_001177_item_2,item,item
e_000012600,po_001177_item_3,item,item
e_000012601,po_001177,purchase_order,reference
e_000012601,po_001177_gr_1,goods_receipt,primary
e_000012602,po_001177,purchase_order,reference
e_000012602,po_001177_inv_1,invoice,primary
e_000012602,supplier_028,supplier,reference
e_000012603,po_001177,purchase_order,reference
e_000012603,po_001177_inv_1,invoice,primary
e_000012604,po_001177,purchase_order,reference
e_000012604,po_001177_inv_1,invoice,primary
e_000012605,po_001177,purchase_order,reference
e_000012605,po_001177_inv_1,invoice,primary
e_000012606,po_001178,purchase_order,primary
e_000012606,supplier_043,supplier,reference
e_000012606,cc_010,cost_center,reference
e_000012607,po_001178,purchase_order,primary
e_000012607,cc_010,cost_center,reference
e_000012608,po_001178,purchase_order,primary
e_000012608,supplier_043,supplier,reference
e_000012609,po_001178,purchase_order,reference
e_000012609,po_001178_gr_1,goods_receipt,primary
e_000012609,po_001178_item_1,item,item
e_000012609,po_001178_item_2,item,item
e_000012610,po_001178,purchase_order,reference
e_000012610,po_001178_gr_1,goods_receipt,primary
e_000012611,po_001178,purchase_order,reference
e_000012611,po_001178_gr_2,goods_receipt,primary
e_000012611,po_001178_item_1,item,item
e_000012611,po_001178_item_2,item,item
e_000012611,po_001178_item_3,item,item
e_000012611,po_001178_item_4,item,item
e_000012612,po_001178,purchase_order,reference
e_000012612,po_001178_gr_2,goods_receipt,primary
e_000012613,po_001178,purchase_order,reference
e_000012613,po_001178_inv_1,invoice,primary
